N� EXPEDIENTE;DISTRITO;FECHA DENUNCIA;ORDENANZA;ART�CULO;CALIFICACI�N ; CUANT�A ; FECHA INICIO ; FECHA TERMINACI�N;CAUSA TERMINACION
131/2017/14647;TETUAN;22/03/2017;OLEPGR;86.1 b);LEVE;250;09/05/2017;21/11/2017;SANCION
131/2017/14703;TETUAN;15/02/2017;OLEPGR;86.2 c);LEVE;250;09/05/2017;26/07/2017;SANCION
131/2017/14712;TETUAN;18/03/2017;OLEPGR;86.2 c);LEVE;250;09/05/2017;14/08/2017;SANCION
131/2017/14728;TETUAN;22/02/2017;OLEPGR;86.2 c);LEVE;250;09/05/2017;22/11/2017;SANCION
131/2017/14740;TETUAN;24/03/2017;OLEPGR;86.2 c);LEVE;250;09/05/2017;30/06/2017;SANCION
131/2017/15272;TETUAN;01/05/2017;OLEPGR;86.2 d);LEVE;200;16/05/2017;14/07/2017;SANCION
131/2017/15275;TETUAN;01/05/2017;OLEPGR;86.2 d);LEVE;200;16/05/2017;26/07/2017;SANCION
131/2017/15278;TETUAN;08/03/2017;OLEPGR;86.2 c);LEVE;250;16/05/2017;02/08/2017;SANCION
131/2017/15316;TETUAN;03/03/2017;OLEPGR;86.2 c);LEVE;250;16/05/2017;20/11/2017;SANCION
131/2017/15333;TETUAN;16/03/2017;OLEPGR;86.2 c);LEVE;250;16/05/2017;14/07/2017;SANCION
131/2017/15368;TETUAN;04/04/2017;OLEPGR;86.2 d);LEVE;200;16/05/2017;06/10/2017;SANCION
131/2017/15388;TETUAN;02/03/2017;OLEPGR;86.2 c);LEVE;250;16/05/2017;04/12/2017;SANCION
131/2017/15392;TETUAN;01/03/2017;OLEPGR;86.2 c);LEVE;250;16/05/2017;31/07/2017;SANCION
131/2017/17106;TETUAN;18/12/2016;OLEPGR;87.1 a);GRAVE;751;31/05/2017;17/08/2017;SANCION
131/2017/17120;TETUAN;24/04/2017;OLEPGR;86.1 b);LEVE;250;31/05/2017;17/11/2017;SANCION
131/2017/17121;TETUAN;10/12/2016;OLEPGR;87.1 a);GRAVE;751;31/05/2017;13/12/2017;SANCION
131/2017/17123;TETUAN;08/04/2017;OLEPGR;86.2 d);LEVE;200;31/05/2017;12/07/2017;SANCION
131/2017/17134;TETUAN;08/04/2017;OLEPGR;86.2 d);LEVE;200;31/05/2017;;
131/2017/18019;TETUAN;14/05/2017;OLEPGR;86.2 d);LEVE;300;06/06/2017;23/11/2017;SANCION
131/2017/18062;TETUAN;10/05/2017;OLEPGR;87.1 b);GRAVE;602;06/06/2017;07/12/2017;SANCION
131/2017/18239;TETUAN;23/04/2017;OLEPGR;86.1 c);LEVE;250;06/06/2017;;
131/2017/19577;TETUAN;27/05/2017;OLEPGR;86.1 b);LEVE;250;14/06/2017;13/11/2017;SANCION
131/2017/19684;TETUAN;14/02/2017;OLEPGR;86.1 b);LEVE;250;14/06/2017;28/12/2017;SANCION
131/2017/19706;TETUAN;27/05/2017;OLEPGR;86.1 b);LEVE;250;14/06/2017;21/11/2017;SANCION
131/2017/19777;TETUAN;26/02/2017;OLEPGR;86.1 b);LEVE;250;14/06/2017;15/11/2017;SANCION
131/2017/19805;TETUAN;01/02/2017;OLEPGR;87.1 a);GRAVE;751;14/06/2017;;
131/2017/19806;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;14/06/2017;06/10/2017;SANCION
131/2017/19807;TETUAN;22/05/2017;OLEPGR;86.1 b);LEVE;250;14/06/2017;07/12/2017;SANCION
131/2017/20951;TETUAN;09/02/2017;OLEPGR;86.1 c);LEVE;250;22/06/2017;29/01/2018;SANCION
131/2017/20954;TETUAN;10/06/2017;OLEPGR;86.1 b);LEVE;200;22/06/2017;05/10/2017;SANCION
131/2017/20955;TETUAN;08/02/2017;OLEPGR;86.1 c);LEVE;250;22/06/2017;23/11/2017;SANCION
131/2017/20965;TETUAN;26/02/2017;OLEPGR;86.1 b);LEVE;200;22/06/2017;20/09/2017;SANCION
131/2017/20979;TETUAN;25/02/2017;OLEPGR;86.1 b);LEVE;200;22/06/2017;12/01/2018;SANCION
131/2017/20985;TETUAN;26/02/2017;OLEPGR;86.1 b);LEVE;200;22/06/2017;21/11/2017;SANCION
131/2017/20987;TETUAN;29/05/2017;OLEPGR;86.2 d);LEVE;300;22/06/2017;19/01/2018;SANCION
131/2017/20990;TETUAN;29/05/2017;OLEPGR;86.2 d);LEVE;300;22/06/2017;22/01/2018;SANCION
131/2017/20992;TETUAN;29/05/2017;OLEPGR;86.2 d);LEVE;300;22/06/2017;07/12/2017;SANCION
131/2017/21003;TETUAN;25/02/2017;OLEPGR;86.1 b);LEVE;200;22/06/2017;12/01/2018;SANCION
131/2017/21034;TETUAN;22/06/2017;OLEPGR;86.1 b);LEVE;300;22/06/2017;05/12/2017;SANCION
131/2017/21053;TETUAN;31/05/2017;OLEPGR;86.1 b);LEVE;250;22/06/2017;;
131/2017/21058;TETUAN;20/04/2017;OLEPGR;86.1 b);LEVE;250;22/06/2017;09/08/2017;SANCION
131/2017/21062;TETUAN;09/04/2017;OLEPGR;86.1 b);LEVE;250;22/06/2017;22/11/2017;SANCION
131/2017/21726;TETUAN;10/06/2017;OLEPGR;86.2 d);LEVE;300;28/06/2017;17/08/2017;SANCION
131/2017/21839;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;24/11/2017;SANCION
131/2017/21852;TETUAN;26/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;07/12/2017;SANCION
131/2017/21862;TETUAN;26/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;28/11/2017;SANCION
131/2017/24433;TETUAN;04/03/2017;OLEPGR;86.1 c);LEVE;250;18/07/2017;28/11/2017;SANCION
131/2017/24436;TETUAN;04/03/2017;OLEPGR;86.1 c);LEVE;250;18/07/2017;28/11/2017;SANCION
131/2017/24440;TETUAN;05/03/2017;OLEPGR;86.1 c);LEVE;250;18/07/2017;28/12/2017;SANCION
131/2017/24452;TETUAN;05/03/2017;OLEPGR;86.2 d);LEVE;200;18/07/2017;22/11/2017;SANCION
131/2017/29611;TETUAN;02/07/2017;OLEPGR;86.1 b);LEVE;250;12/09/2017;;
131/2017/29658;TETUAN;02/07/2017;OLEPGR;86.1 b);LEVE;250;12/09/2017;22/12/2017;SANCION
131/2017/29659;TETUAN;10/07/2017;OLEPGR;86.1 b);LEVE;250;12/09/2017;03/01/2018;SANCION
131/2017/29827;TETUAN;03/06/2017;OLEPGR;86.1 c);LEVE;250;12/09/2017;22/01/2018;SANCION
131/2017/29868;TETUAN;21/07/2017;OLEPGR;87.1 a);GRAVE;751;12/09/2017;;
131/2017/30851;TETUAN;16/08/2017;OLEPGR;87.1 c);GRAVE;750;19/09/2017;;
131/2017/30883;TETUAN;31/07/2017;OLEPGR;87.1 c);GRAVE;750;19/09/2017;;
131/2017/31052;TETUAN;20/08/2017;OLEPGR;86.1 b);LEVE;250;19/09/2017;;
131/2017/31272;TETUAN;23/07/2017;OLEPGR;86.2 d);LEVE;200;20/09/2017;;
131/2017/32160;TETUAN;19/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;28/12/2017;SANCION
131/2017/32246;TETUAN;26/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;16/01/2018;SANCION
131/2017/32280;TETUAN;20/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;28/11/2017;SANCION
131/2017/32287;TETUAN;20/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;;
131/2017/33012;TETUAN;26/03/2017;OLEPGR;86.1 c);LEVE;250;03/10/2017;22/01/2018;SANCION
131/2017/33080;TETUAN;31/05/2017;OLEPGR;87.1 a);GRAVE;751;02/10/2017;05/12/2017;SANCION
131/2017/33083;TETUAN;05/09/2017;OLEPGR;86.2 d);LEVE;300;03/10/2017;;
131/2017/33131;TETUAN;22/05/2017;OLEPGR;86.1 b);LEVE;250;03/10/2017;;
131/2017/33139;TETUAN;16/07/2017;OLEPGR;86.1 b);LEVE;250;03/10/2017;23/11/2017;SANCION
131/2017/33144;TETUAN;16/07/2017;OLEPGR;86.1 b);LEVE;250;03/10/2017;28/12/2017;SANCION
131/2017/34836;TETUAN;12/06/2017;OLEPGR;86.1 b);LEVE;250;16/10/2017;;
131/2017/34864;TETUAN;08/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;30/12/2017;SANCION
131/2017/34868;TETUAN;08/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;07/12/2017;SANCION
131/2017/34869;TETUAN;02/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;;
131/2017/34882;TETUAN;02/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;05/12/2017;SANCION
131/2017/34905;TETUAN;23/09/2017;OLEPGR;86.2 d);LEVE;200;16/10/2017;;
131/2017/34912;TETUAN;02/04/2017;OLEPGR;87.1 a);GRAVE;751;17/10/2017;;
131/2017/34917;TETUAN;16/04/2017;OLEPGR;87.1 a);GRAVE;751;16/10/2017;;
131/2017/36028;TETUAN;07/05/2017;OLEPGR;87.1 a);GRAVE;751;23/10/2017;;
131/2017/36062;TETUAN;01/10/2017;OLEPGR;86.1 h);LEVE;500;23/10/2017;;
131/2017/36076;TETUAN;28/09/2017;OLEPGR;86.2 d);LEVE;200;24/10/2017;;
131/2017/36082;TETUAN;13/09/2017;OLEPGR;86.1 c);LEVE;250;23/10/2017;;
131/2017/36116;TETUAN;23/09/2017;OLEPGR;86.1 c);LEVE;250;23/10/2017;02/01/2018;SANCION
131/2017/36120;TETUAN;07/05/2017;OLEPGR;86.1 c);LEVE;250;23/10/2017;;
131/2017/36133;TETUAN;15/07/2017;OLEPGR;86.2 d);LEVE;200;24/10/2017;;
131/2017/36237;TETUAN;13/05/2017;OLEPGR;87.1 a);GRAVE;751;24/10/2017;;
131/2017/37460;TETUAN;31/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37464;TETUAN;20/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37467;TETUAN;31/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/38260;TETUAN;22/05/2017;OLEPGR;87.1 a);GRAVE;751;07/11/2017;;
131/2017/39045;TETUAN;08/10/2017;OLEPGR;86.2 d);LEVE;300;16/11/2017;;
131/2017/39052;TETUAN;24/10/2017;OLEPGR;86.2 d);LEVE;200;16/11/2017;;
131/2017/39060;TETUAN;08/10/2017;OLEPGR;86.2 d);LEVE;200;16/11/2017;22/01/2018;SANCION
131/2017/39109;TETUAN;24/10/2017;OLEPGR;86.2 d);LEVE;200;16/11/2017;;
131/2017/39828;TETUAN;01/11/2017;OLEPGR;86.2 d);LEVE;200;21/11/2017;;
131/2017/39855;TETUAN;22/10/2017;OLEPGR;86.1 b);LEVE;250;22/10/2017;;
131/2017/39889;TETUAN;12/10/2017;OLEPGR;86.2 d);LEVE;200;21/11/2017;;
131/2017/40577;TETUAN;01/11/2017;OLEPGR;86.2 d);LEVE;300;28/11/2017;;
131/2017/40578;TETUAN;04/11/2017;OLEPGR;86.2 d);LEVE;300;28/11/2017;;
131/2017/40581;TETUAN;04/11/2017;OLEPGR;86.2 d);LEVE;300;28/11/2017;;
131/2017/40672;TETUAN;01/11/2017;OLEPGR;86.2 d);LEVE;300;28/11/2017;;
131/2017/40674;TETUAN;01/11/2017;OLEPGR;86.2 d);LEVE;300;28/11/2017;;
131/2017/40690;TETUAN;04/11/2017;OLEPGR;86.2 d);LEVE;200;28/11/2017;;
131/2017/41980;TETUAN;11/06/2017;OLEPGR;87.1 a);GRAVE;751;11/12/2017;;
131/2017/41983;TETUAN;11/06/2017;OLEPGR;87.1 a);GRAVE;751;11/12/2017;;
131/2017/42030;TETUAN;11/06/2017;OLEPGR;87.1 a);GRAVE;751;11/12/2017;;
131/2017/42054;TETUAN;11/06/2017;OLEPGR;87.1 a);GRAVE;751;11/12/2017;;
131/2017/42908;TETUAN;17/10/2017;OLEPGR;87.1 c);GRAVE;750;18/12/2017;;
131/2017/42918;TETUAN;12/11/2017;OLEPGR;86.1 b);LEVE;250;18/12/2017;;
131/2017/42996;TETUAN;01/11/2017;OLEPGR;86.2 d);LEVE;200;18/12/2017;;
131/2017/43006;TETUAN;03/12/2017;OLEPGR;86.2 d);LEVE;300;18/12/2017;;
131/2017/00589;TETUAN;26/11/2016;OLEPGR;87.1 a);GRAVE;751;12/01/2017;17/04/2017;SANCI�N
131/2017/01104;TETUAN;03/12/2016;OLEPGR;87.1 a);GRAVE;751;17/01/2017;02/10/2017;SANCI�N
131/2017/01118;TETUAN;06/12/2016;OLEPGR;87.1 a);GRAVE;751;17/01/2017;17/03/2017;SANCI�N
131/2017/01155;TETUAN;06/12/2016;OLEPGR;87.1 a);GRAVE;751;17/01/2017;04/04/2017;SANCI�N
131/2017/01233;TETUAN;10/12/2016;OLEPGR;87.1 a);GRAVE;751;17/01/2017;03/05/2017;SANCI�N
131/2017/01253;TETUAN;10/12/2016;OLEPGR;87.1 a);GRAVE;751;17/01/2017;01/06/2017;SANCI�N
131/2017/02204;TETUAN;15/05/2016;OLEPGR;87.1 a);GRAVE;751;25/01/2017;22/06/2017;SANCI�N
131/2017/02205;TETUAN;15/05/2016;OLEPGR;87.1 a);GRAVE;751;25/01/2017;11/04/2017;SANCI�N
131/2017/03005;TETUAN;15/01/2017;OLEPGR;87.1 a);GRAVE;751;01/02/2017;07/06/2017;SANCI�N
131/2017/03508;TETUAN;30/04/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;30/03/2017;SANCI�N
131/2017/03513;TETUAN;07/05/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;31/05/2017;SANCI�N
131/2017/03562;TETUAN;24/12/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;22/05/2017;SANCI�N
131/2017/03566;TETUAN;24/12/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;27/04/2017;SANCI�N
131/2017/03695;TETUAN;15/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;26/05/2017;SANCI�N
131/2017/03706;TETUAN;15/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;22/06/2017;SANCI�N
131/2017/03708;TETUAN;25/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;30/05/2017;SANCI�N
131/2017/03711;TETUAN;19/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;28/04/2017;SANCI�N
131/2017/03737;TETUAN;19/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;28/04/2017;SANCI�N
131/2017/03739;TETUAN;26/06/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;14/07/2017;SANCI�N
131/2017/03812;TETUAN;07/05/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;12/05/2017;SANCI�N
131/2017/03814;TETUAN;28/05/2016;OLEPGR;87.1 a);GRAVE;751;09/02/2017;30/05/2017;SANCI�N
131/2017/05666;TETUAN;28/01/2017;OLEPGR;87.1 a);GRAVE;751;23/02/2017;06/06/2017;SANCI�N
131/2017/05673;TETUAN;29/01/2017;OLEPGR;87.1 a);GRAVE;751;23/02/2017;27/04/2017;SANCI�N
131/2017/06699;TETUAN;29/12/2016;OLEPGR;87.1 a);LEVE;300;03/03/2017;05/07/2017;SANCI�N
131/2017/06760;TETUAN;21/01/2017;OLEPGR;87.1 a);GRAVE;751;03/03/2017;23/06/2017;SANCI�N
131/2017/12303;TETUAN;29/10/2016;OLEPGR;87.1 a);GRAVE;751;20/04/2017;16/08/2017;SANCI�N
131/2017/15263;TETUAN;09/11/2016;OLEPGR;87.1 a);GRAVE;751;17/05/2017;10/07/2017;SANCI�N
131/2017/17184;TETUAN;17/12/2016;OLEPGR;87.1 a);GRAVE;751;06/06/2017;23/08/2017;SANCI�N
131/2017/17305;TETUAN;05/01/2017;OLEPGR;87.1 a);GRAVE;751;06/06/2017;25/10/2017;SANCI�N
131/2017/17308;TETUAN;05/01/2017;OLEPGR;87.1 a);GRAVE;751;06/06/2017;17/08/2017;SANCI�N
131/2017/19583;TETUAN;06/12/2016;OLEPGR;87.1 a);GRAVE;751;15/06/2017;03/11/2017;SANCI�N
131/2017/20563;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;23/11/2017;SANCI�N
131/2017/20567;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;27/09/2017;SANCI�N
131/2017/20570;TETUAN;05/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;31/10/2017;SANCI�N
131/2017/20592;TETUAN;26/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;23/11/2017;SANCI�N
131/2017/20697;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;23/06/2017;05/10/2017;SANCI�N
131/2017/21568;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;10/10/2017;SANCI�N
131/2017/21584;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;07/11/2017;SANCI�N
131/2017/21636;TETUAN;22/01/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;22/11/2017;SANCI�N
131/2017/21638;TETUAN;22/01/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;03/10/2017;SANCI�N
131/2017/21681;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;28/06/2017;03/11/2017;SANCI�N
131/2017/22519;TETUAN;05/02/2017;OLEPGR;87.1 a);GRAVE;751;04/07/2017;29/09/2017;SANCI�N
131/2017/22530;TETUAN;05/02/2017;OLEPGR;87.1 a);GRAVE;751;04/07/2017;;
131/2017/22551;TETUAN;11/02/2017;OLEPGR;87.1 a);GRAVE;751;04/07/2017;23/11/2017;SANCI�N
131/2017/22566;TETUAN;12/02/2017;OLEPGR;87.1 a);GRAVE;751;04/07/2017;21/11/2017;SANCI�N
131/2017/22577;TETUAN;18/02/2017;OLEPGR;87.1 a);GRAVE;751;04/07/2017;13/12/2017;SANCI�N
131/2017/23352;TETUAN;12/02/2017;OLEPGR;87.1 a);GRAVE;751;11/07/2017;29/11/2017;SANCI�N
131/2017/23355;TETUAN;26/02/2017;OLEPGR;87.1 a);GRAVE;751;11/07/2017;13/11/2017;SANCI�N
131/2017/23381;TETUAN;05/02/2017;OLEPGR;87.1 a);GRAVE;751;11/07/2017;22/10/2017;SANCI�N
131/2017/24310;TETUAN;03/03/2017;OLEPGR;87.1 a);GRAVE;751;18/07/2017;15/12/2017;SANCI�N
131/2017/24318;TETUAN;01/03/2017;OLEPGR;87.1 a);GRAVE;751;18/07/2017;21/11/2017;SANCI�N
131/2017/24686;TETUAN;04/03/2017;OLEPGR;87.1 a);GRAVE;751;20/07/2017;;
131/2017/28842;TETUAN;05/03/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;10/11/2017;SANCI�N
131/2017/28854;TETUAN;05/03/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;15/12/2017;SANCI�N
131/2017/28974;TETUAN;30/04/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;;
131/2017/29013;TETUAN;23/04/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;07/11/2017;SANCI�N
131/2017/29074;TETUAN;23/04/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;;
131/2017/29164;TETUAN;30/04/2017;OLEPGR;87.1 a);GRAVE;751;07/09/2017;;
131/2017/29734;TETUAN;22/04/2017;OLEPGR;87.1 a);GRAVE;751;11/09/2017;11/12/2017;SANCI�N
131/2017/29839;TETUAN;26/03/2017;OLEPGR;87.1 a);GRAVE;751;11/09/2017;;
131/2017/29867;TETUAN;29/03/2017;OLEPGR;87.1 a);GRAVE;751;11/09/2017;;
131/2017/29894;TETUAN;11/03/2017;OLEPGR;87.1 a);GRAVE;751;12/09/2017;;
131/2017/29907;TETUAN;11/03/2017;OLEPGR;87.1 a);GRAVE;751;12/09/2017;07/11/2017;SANCI�N
131/2017/29973;TETUAN;12/03/2017;OLEPGR;87.1 a);GRAVE;751;12/09/2017;;
131/2017/30285;TETUAN;18/03/2017;OLEPGR;87.1 a);GRAVE;751;19/09/2017;04/12/2017;SANCI�N
131/2017/30295;TETUAN;18/03/2017;OLEPGR;87.1 a);GRAVE;751;19/09/2017;26/11/2017;SANCI�N
131/2017/30586;TETUAN;11/03/2017;OLEPGR;87.1 a);GRAVE;751;19/09/2017;13/12/2017;SANCI�N
131/2017/30644;TETUAN;12/03/2017;OLEPGR;87.1 a);GRAVE;751;19/09/2017;;
131/2017/30670;TETUAN;12/03/2017;OLEPGR;87.1 a);GRAVE;751;19/09/2017;;
131/2017/31581;TETUAN;19/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;;
131/2017/31637;TETUAN;20/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;04/12/2017;SANCI�N
131/2017/31872;TETUAN;18/03/2017;OLEPGR;87.1 a);GRAVE;751;26/09/2017;05/12/2017;SANCI�N
131/2017/32667;TETUAN;28/03/2017;OLEPGR;87.1 a);GRAVE;751;03/10/2017;;
131/2017/32672;TETUAN;29/03/2017;OLEPGR;87.1 a);GRAVE;751;03/10/2017;;
131/2017/34065;TETUAN;15/04/2017;OLEPGR;87.1 a);GRAVE;751;10/10/2017;;
131/2017/34941;TETUAN;09/04/2017;OLEPGR;87.1 a);GRAVE;751;18/10/2017;;
131/2017/34948;TETUAN;09/04/2017;OLEPGR;87.1 a);GRAVE;751;18/10/2017;;
131/2017/34963;TETUAN;09/04/2017;OLEPGR;87.1 a);GRAVE;751;18/10/2017;;
131/2017/35357;TETUAN;25/02/2017;OLEPGR;87.1 a);GRAVE;751;19/10/2017;;
131/2017/35403;TETUAN;27/05/2017;OLEPGR;87.1 a);GRAVE;751;19/10/2017;;
131/2017/35605;TETUAN;12/02/2017;OLEPGR;87.1 a);GRAVE;751;19/10/2017;;
131/2017/35609;TETUAN;12/02/2017;OLEPGR;87.1 a);GRAVE;751;19/10/2017;;
131/2017/36111;TETUAN;02/05/2017;OLEPGR;87.1 a);GRAVE;751;25/10/2017;;
131/2017/36119;TETUAN;02/05/2017;OLEPGR;87.1 a);GRAVE;751;25/10/2017;;
131/2017/36129;TETUAN;02/05/2017;OLEPGR;87.1 a);GRAVE;751;25/10/2017;;
131/2017/36150;TETUAN;01/05/2017;OLEPGR;87.1 a);GRAVE;751;25/10/2017;;
131/2017/36481;TETUAN;30/04/2017;OLEPGR;87.1 a);GRAVE;751;26/10/2017;;
131/2017/37079;TETUAN;02/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;17/01/2018;SANCI�N
131/2017/37088;TETUAN;02/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37131;TETUAN;06/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37132;TETUAN;06/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37251;TETUAN;27/05/2017;OLEPGR;87.1 a);GRAVE;751;31/10/2017;;
131/2017/37883;TETUAN;27/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37893;TETUAN;27/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37905;TETUAN;21/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37914;TETUAN;07/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37919;TETUAN;20/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37936;TETUAN;07/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37946;TETUAN;07/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37949;TETUAN;07/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37960;TETUAN;12/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37965;TETUAN;13/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37967;TETUAN;14/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37971;TETUAN;15/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/37976;TETUAN;15/05/2017;OLEPGR;87.1 a);GRAVE;751;08/11/2017;;
131/2017/40567;TETUAN;15/05/2017;OLEPGR;87.1 a);GRAVE;751;30/11/2017;;
131/2017/41907;TETUAN;07/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/41918;TETUAN;10/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/42071;TETUAN;04/06/2017;OLEPGR;87.1 a);GRAVE;751;14/12/2017;;
131/2017/43017;TETUAN;05/06/2017;OLEPGR;87.1 a);GRAVE;751;20/12/2017;;
131/2016/35682;TETUAN;24/10/2016;OLEPGR;86.2 b);LEVE;250;02/01/2017;05/04/2017;SANCION
131/2017/00367;TETUAN;16/11/2016;OLEPGR;86.2 e);LEVE;250;10/01/2017;29/05/2017;SANCION
131/2017/00510;TETUAN;23/11/2016;OLEPGR;86.2 c);LEVE;250;11/01/2017;30/06/2017;SANCION
131/2017/03053;TETUAN;23/11/2016;OLEPGR;86.2 b);LEVE;250;01/02/2017;23/06/2017;SANCION
131/2017/04681;TETUAN;13/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;30/06/2017;SANCION
131/2017/04728;TETUAN;10/11/2016;OLEPGR;86.2 e);LEVE;250;14/02/2017;08/06/2017;SANCION
131/2017/04923;TETUAN;07/01/2017;OLEPGR;86.2 e);LEVE;250;15/02/2017;29/06/2017;SANCION
131/2017/05832;TETUAN;11/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;25/08/2017;SANCION
131/2017/05857;TETUAN;16/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;03/07/2017;SANCION
131/2017/05869;TETUAN;12/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;16/06/2017;SANCION
131/2017/05882;TETUAN;13/01/2017;OLEPGR;86.2 e);LEVE;250;23/02/2017;25/08/2017;SANCION
131/2017/08597;TETUAN;23/01/2017;OLEPGR;86.2 e);LEVE;250;16/03/2017;10/07/2017;SANCION
131/2017/11199;TETUAN;14/02/2017;OLEPGR;86.2 c);LEVE;250;05/04/2017;26/07/2017;SANCION
131/2017/11203;TETUAN;16/02/2017;OLEPGR;86.2 c);LEVE;250;05/04/2017;20/07/2017;SANCION
131/2017/11242;TETUAN;14/02/2017;OLEPGR;86.2 b);LEVE;250;07/04/2017;13/09/2017;SANCION
131/2017/11256;TETUAN;27/02/2017;OLEPGR;86.2 b);LEVE;250;07/04/2017;17/07/2017;SANCION
131/2017/11613;TETUAN;21/02/2017;OLEPGR;86.2 b);LEVE;250;17/04/2017;20/10/2017;SANCION
131/2017/13273;TETUAN;05/01/2017;OLEPGR;86.2 b);LEVE;250;24/04/2017;21/07/2017;SANCION
131/2017/13295;TETUAN;28/02/2017;OLEPGR;86.2 b);LEVE;250;26/04/2017;24/07/2017;SANCION
131/2017/13343;TETUAN;29/03/2017;OLEPGR;86.2 b);LEVE;250;24/04/2017;07/09/2017;SANCION
131/2017/13547;TETUAN;28/02/2017;OLEPGR;86.2 b);LEVE;250;26/04/2017;17/07/2017;SANCION
131/2017/13745;TETUAN;08/03/2017;OLEPGR;86.2 b);LEVE;250;12/05/2017;11/09/2017;SANCION
131/2017/14267;TETUAN;02/03/2017;OLEPGR;86.2 c);LEVE;250;12/05/2017;15/09/2017;SANCION
